date,discharge
2011-08-28,29.95922412600027
2011-08-29,29.024768175000258
2011-08-30,22.3703091300002
2011-08-31,19.878426594000178
2011-09-01,17.471494599000156
2011-09-02,16.84852396500015
2011-09-03,20.18991191100018
2011-09-04,14.894661522000133
2011-09-05,12.232877904000109
2011-09-06,11.440006188000103
2011-09-07,11.836442046000105
2011-09-08,21.945556425000195
2011-09-09,24.947142207000223
2011-09-10,22.7667449880002
2011-09-11,18.774069561000168
2011-09-12,18.06614838600016
2011-09-13,22.2004080480002
2011-09-14,16.508721801000146
2011-09-15,20.24654560500018
2011-09-16,21.152684709000187
2011-09-17,15.63089954400014
2011-09-18,13.47881917200012
2011-09-19,12.289511598000109
2011-09-20,11.694857811000105
2011-09-21,10.562183931000094
2011-09-22,9.146341581000081
2011-09-23,9.146341581000081
2011-09-24,9.146341581000081
2011-09-25,8.381786712000075
2011-09-26,8.381786712000075
2011-09-27,8.381786712000075
2011-09-28,8.381786712000075
2011-09-29,8.381786712000075
2012-05-31,0.2831684700000025
2012-06-01,0.2831684700000025
2012-06-02,0.2831684700000025
2012-06-03,0.2831684700000025
2012-06-04,0.2548516230000023
2012-06-05,0.2548516230000023
2012-06-06,0.2831684700000025
2012-06-07,0.2831684700000025
2012-06-08,0.2831684700000025
2012-06-09,0.2831684700000025
2012-06-10,0.2831684700000025
2012-06-11,0.2548516230000023
2012-06-12,0.2548516230000023
2012-06-13,0.2548516230000023
2012-06-14,0.2548516230000023
2012-06-15,0.22653477600000202
2012-06-16,0.22653477600000202
2012-06-17,0.22653477600000202
2012-06-18,0.22653477600000202
2012-06-19,0.22653477600000202
2012-06-20,0.22653477600000202
2012-06-21,0.22653477600000202
2012-06-22,0.22653477600000202
2012-06-23,0.22653477600000202
2012-06-24,0.2548516230000023
2012-06-25,0.36811901100000327
2012-06-26,0.2831684700000025
2012-06-27,0.2831684700000025
2012-06-28,0.2548516230000023
2012-06-29,0.2548516230000023
2012-06-30,0.2548516230000023
2012-07-01,0.22653477600000202
2012-07-02,0.22653477600000202
2012-07-03,0.31148531700000276
2012-07-04,0.9061391040000081
2012-07-05,17.78297991600016
2012-07-06,4.927131378000044
2012-07-07,14.951295216000133
2012-07-08,10.363966002000092
2012-07-09,5.69168624700005
2012-07-10,4.47406182600004
2012-07-11,3.7378238040000333
2012-07-12,14.63980989900013
2012-07-13,24.86219166600022
2012-07-14,15.149513145000135
2012-07-15,6.031488411000054
2012-07-16,3.794457498000034
2012-07-17,3.681190110000033
2012-07-18,2.690100465000024
2012-07-19,2.5201993830000227
2012-07-20,2.4069319950000216
2012-07-21,2.775051006000025
2012-07-22,3.058219476000027
2012-07-23,15.460998462000138
2012-07-24,12.855848538000116
2012-07-25,26.589519333000236
2012-07-26,6.201389493000056
2012-07-27,5.351884083000048
2012-07-28,8.778222570000079
2012-07-29,4.190893356000037
2012-07-30,3.822774345000034
2012-07-31,4.332477591000039
2012-08-01,5.9182210230000525
2012-08-02,6.626142198000059
2012-08-03,11.836442046000105
2012-08-04,27.523975284000247
2012-08-05,14.300007735000127
2012-08-06,8.126935089000073
2012-08-07,8.438420406000075
2012-08-08,13.677037101000122
2012-08-09,11.2701051060001
2012-08-10,38.39764453200034
2012-08-11,21.29426894400019
2012-08-12,21.634071108000192
2012-08-13,11.666540964000104
2012-08-14,7.84376661900007
2012-08-15,17.216642976000152
2012-08-16,17.584761987000157
2012-08-17,14.328324582000128
2012-08-18,67.5356800950006
2012-08-19,653.0431255140059
2012-08-20,49.384581168000445
2012-08-21,42.16378518300038
2012-08-22,66.5445904500006
2012-08-23,54.42497993400048
2012-08-24,149.65453639500134
2012-08-25,298.7710526970027
2012-08-26,79.14558736500071
2012-08-27,72.91588102500066
2012-08-28,50.828740365000456
2012-08-29,50.40398766000045
2012-08-30,40.01170481100036
2012-08-31,37.831307592000336
2012-09-01,27.21248996700024
2012-09-02,23.248131387000207
2012-09-03,36.585366324000326
2012-09-04,27.580608978000246
2012-09-05,27.83546060100025
2012-09-06,22.5685270590002
2012-09-07,24.918825360000223
2012-09-08,33.9235827060003
2012-09-09,27.07090573200024
2012-09-10,23.587933551000212
2012-09-11,20.13327821700018
2012-09-12,30.27070944300027
2012-09-13,30.723778995000274
2012-09-14,24.86219166600022
2012-09-15,23.106547152000207
2012-09-16,22.681794447000204
2012-09-17,44.287548708000394
2012-09-18,169.75949776500153
2012-09-19,70.96201858200064
2012-09-20,45.703391058000406
2012-09-21,30.667145301000275
2012-09-22,21.747338496000193
2012-09-23,17.188326129000153
2012-09-24,20.13327821700018
2012-09-25,18.802386408000167
2012-09-26,17.188326129000153
2012-09-27,15.517632156000138
2012-09-28,14.243374041000127
2012-09-29,13.47881917200012
2013-06-01,0.538
2013-06-02,0.538
2013-06-03,0.538
2013-06-04,0.538
2013-06-05,0.538
2013-06-06,0.453
2013-06-07,0.453
2013-06-08,0.453
2013-06-09,0.368
2013-06-10,0.368
2013-06-11,0.368
2013-06-12,1.881777778
2013-06-13,2.463777778
2013-06-14,21.92611111
2013-06-15,64.46244444
2013-06-16,24.53288889
2013-06-17,11.27155556
2013-06-18,9.232333333
2013-06-19,8.807444444
2013-06-20,4.886888889
2013-06-21,4.147111111
2013-06-22,3.852
2013-06-23,3.682
2013-06-24,3.455
2013-06-25,3.455
2013-06-26,79.83733333
2013-06-27,30.68011111
2013-06-28,46.59877778
2013-06-29,16.794
2013-06-30,16.624
2013-07-01,12.461
2013-07-02,9.147
2013-07-03,21.77488889
2013-07-04,8.383
2013-07-05,6.514
2013-07-06,5.664
2013-07-07,6.702444444
2013-07-08,21.25888889
2013-07-09,18.408
2013-07-10,13.68833333
2013-07-11,7.618
2013-07-12,6.089
2013-07-13,5.830888889
2013-07-14,4.673
2013-07-15,53.31328889
2013-07-16,23.965
2013-07-17,20.85933333
2013-07-18,8.043
2013-07-19,35.26177778
2013-07-20,10.932
2013-07-21,15.01
2013-07-22,16.93233333
2013-07-23,16.794
2013-07-24,12.34744444
2013-07-25,13.99
2013-07-26,10.167
2013-07-27,10.02555556
2013-07-28,11.61122222
2013-07-29,8.892333333
2013-07-30,9.912222222
2013-07-31,7.618
2013-08-01,10.167
2013-08-02,8.128
2013-08-03,7.646333333
2013-08-04,10.28033333
2013-08-05,8.383
2013-08-06,11.44133333
2013-08-07,16.70877778
2013-08-08,81.20588889
2013-08-09,97.49622222
2013-08-10,25.80244444
2013-08-11,23.69422222
2013-08-12,68.08111111
2013-08-13,18.153
2013-08-14,18.11822222
2013-08-15,16.52688889
2013-08-16,13.14033333
2013-08-17,17.93577778
2013-08-18,14.245
2013-08-19,20.57911111
2013-08-20,32.87011111
2013-08-21,26.62066667
2013-08-22,33.32355556
2013-08-23,24.19777778
2013-08-24,19.44633333
2013-08-25,18.408
2013-08-26,13.99
2013-08-27,12.461
2013-08-28,10.932
2013-08-29,29.95495652
2013-08-30,14.11383333
2013-08-31,31.06141667
2013-09-01,13.74266667
2013-09-02,10.27316667
2013-09-03,8.765
2013-09-04,7.476333333
2013-09-05,6.938
2013-09-06,6.514
2013-09-07,6.035875
2013-09-08,17.34016667
2013-09-09,7.8645
2013-09-10,5.787958333
2013-09-11,5.145166667
2013-09-12,8.827
2013-09-13,5.7585
2013-09-14,4.867791667
2013-09-15,4.969125
2013-09-16,5.849
2013-09-17,5.286666667
2013-09-18,4.708416667
2013-09-19,4.418
2013-09-20,4.418
2013-09-21,4.86325
2013-09-22,4.99175
2013-09-23,4.418
2013-09-24,4.838
2013-09-25,5.027166667
2013-09-26,4.43925
2013-09-27,4.248
2013-09-28,14.26066667
2013-09-29,5.003555556
2013-09-30,4.248
2014-06-01,1.104
2014-06-02,1.274
2014-06-03,1.274
2014-06-04,1.274
2014-06-05,1.104
2014-06-06,1.104
2014-06-07,1.02
2014-06-08,1.02
2014-06-09,0.906
2014-06-10,0.821
2014-06-11,0.736
2014-06-12,0.736
2014-06-13,0.623
2014-06-14,0.736
2014-06-15,0.969333333
2014-06-16,145.0801111
2014-06-17,3.651333333
2014-06-18,2.473444444
2014-06-19,2.152
2014-06-20,1.812
2014-06-21,2.36
2014-06-22,2.114222222
2014-06-23,1.812
2014-06-24,1.671
2014-06-25,4.540777778
2014-06-26,2.379
2014-06-27,1.982
2014-06-28,1.812
2014-06-29,23.474
2014-06-30,3.039444444
2014-07-01,2.492333333
2014-07-02,83.55655556
2014-07-03,16.02933333
2014-07-04,4.474666667
2014-07-05,5.852888889
2014-07-06,3.115
2014-07-07,2.379
2014-07-08,1.812
2014-07-09,3.385888889
2014-07-10,1.671
2014-07-11,2.152
2014-07-12,1.812
2014-07-13,1.812
2014-07-14,6.916555556
2014-07-15,4.323555556
2014-07-16,3.285
2014-07-17,3.697333333
2014-07-18,13.56511111
2014-07-19,46.47644444
2014-07-20,32.31644444
2014-07-21,20.705
2014-07-22,15.46288889
2014-07-23,17.32244444
2014-07-24,11.27155556
2014-07-25,9.147
2014-07-26,10.167
2014-07-27,25.31955556
2014-07-28,16.794
2014-07-29,31.70244444
2014-07-30,21.74355556
2014-07-31,21.24
2014-08-01,18.18155556
2014-08-02,13.25355556
2014-08-03,11.44133333
2014-08-04,9.147
2014-08-05,11.951
2014-08-06,12.54566667
2014-08-07,50.43488889
2014-08-08,13.93344444
2014-08-09,23.09644444
2014-08-10,16.454
2014-08-11,14.755
2014-08-12,12.121
2014-08-13,9.996888889
2014-08-14,30.44411111
2014-08-15,88.61333333
2014-08-16,136.1686667
2014-08-17,77.08511111
2014-08-18,39.93133333
2014-08-19,27.47044444
2014-08-20,19.16333333
2014-08-21,16.794
2014-08-22,15.01
2014-08-23,12.461
2014-08-24,10.167
2014-08-25,8.383
2014-08-26,7.618
2014-08-27,7.618
2014-08-28,6.938
2014-08-29,6.938
2014-08-30,7.806888889
2014-08-31,6.514
2014-09-01,6.514
2014-09-02,8.297777778
2014-09-03,7.618
2014-09-04,6.938
2014-09-05,6.655333333
2014-09-06,53.77644444
2014-09-07,44.08466667
2014-09-08,17.16188889
2014-09-09,15.66111111
2014-09-10,10.932
2014-09-11,9.147
2014-09-12,9.147
2014-09-13,12.206
2014-09-14,9.147
2014-09-15,8.892333333
2014-09-16,6.938
2014-09-17,6.514
2014-09-18,6.089
2014-09-19,5.664
2014-09-20,5.3244
2014-09-21,8.088133333
2014-09-22,5.805666667
2014-09-23,5.098
2014-09-24,4.673
2014-09-25,5.069666667
2014-09-26,4.673
2014-09-27,4.418
2014-09-28,4.248
2014-09-29,4.758
2014-09-30,4.248
2015-06-01,1.473
2015-06-02,1.473
2015-06-03,1.671
2015-06-04,1.671
2015-06-05,2.309555556
2015-06-06,1.982
2015-06-07,1.812
2015-06-08,1.812
2015-06-09,1.671
2015-06-10,1.671
2015-06-11,1.558
2015-06-12,1.558
2015-06-13,1.473
2015-06-14,1.473
2015-06-15,1.473
2015-06-16,1.906444444
2015-06-17,1.671
2015-06-18,1.558
2015-06-19,1.473
2015-06-20,15.91555556
2015-06-21,6.938
2015-06-22,3.964666667
2015-06-23,3.682
2015-06-24,4.940111111
2015-06-25,6.372333333
2015-06-26,4.673
2015-06-27,3.303888889
2015-06-28,3.115
2015-06-29,2.945
2015-06-30,3.115
2015-07-01,2.945
2015-07-02,2.719
2015-07-03,2.329
2015-07-04,2.329
2015-07-05,2.152
2015-07-06,51.35766667
2015-07-07,6.749555556
2015-07-08,17.29422222
2015-07-09,21.38155556
2015-07-10,27.15588889
2015-07-11,26.26133333
2015-07-12,31.84444444
2015-07-13,20.67355556
2015-07-14,11.15811111
2015-07-15,6.702444444
2015-07-16,125.5963333
2015-07-17,178.8565556
2015-07-18,150.7566667
2015-07-19,78.72966667
2015-07-20,45.595
2015-07-21,40.40322222
2015-07-22,33.33511111
2015-07-23,30.30266667
2015-07-24,25.64533333
2015-07-25,16.64856522
2015-07-26,47.77816667
2015-07-27,36.6525
2015-07-28,35.588875
2015-07-29,30.59741667
2015-07-30,19.39570833
2015-07-31,13.703125
2015-08-01,18.949625
2015-08-02,13.50154167
2015-08-03,11.75975
2015-08-04,12.75954167
2015-08-05,10.24129167
2015-08-06,14.58095833
2015-08-07,32.76758333
2015-08-08,81.4815
2015-08-09,74.06975
2015-08-10,88.49983333
2015-08-11,40.497625
2015-08-12,51.43866667
2015-08-13,34.998875
2015-08-14,29.59441667
2015-08-15,49.27445833
2015-08-16,25.85379167
2015-08-17,19.281
2015-08-18,23.23654167
2015-08-19,15.44516667
2015-08-20,16.71770833
2015-08-21,25.84204167
2015-08-22,22.7615
2015-08-23,16.56720833
2015-08-24,14.55304167
2015-08-25,12.938625
2015-08-26,10.868
2015-08-27,25.78891667
2015-08-28,27.87775
2015-08-29,14.95658333
2015-08-30,13.193625
2015-08-31,12.354625
2015-09-01,10.252
2015-09-02,9.147
2015-09-03,9.805625
2015-09-04,8.956208333
2015-09-05,7.504666667
2015-09-06,6.938
2015-09-07,6.40775
2015-09-08,6.089
2015-09-09,5.664
2015-09-10,5.098
2015-09-11,4.673
2015-09-12,4.673
2015-09-13,4.673
2015-09-14,4.418
2015-09-15,4.418
2015-09-16,13.526
2015-09-17,6.089041667
2015-09-18,4.8855
2015-09-19,4.673
2015-09-20,9.621708333
2015-09-21,7.589791667
2015-09-22,10.151625
2015-09-23,11.05895833
2015-09-24,7.20375
2015-09-25,6.177541667
2015-09-26,5.841083333
2015-09-27,5.2395
2015-09-28,5.098
2015-09-29,4.673
2015-09-30,4.673
2016-05-31,1.1609907270000104
2016-06-01,1.0194064920000092
2016-06-02,0.9061391040000081
2016-06-03,0.8211885630000073
2016-06-04,0.7079211750000063
2016-06-05,0.5380200930000048
2016-06-06,0.7079211750000063
2016-06-07,2.2936646070000206
2016-06-08,4.559012367000041
2016-06-09,3.029902629000027
2016-06-10,2.2087140660000197
2016-06-11,1.783961361000016
2016-06-12,1.6423771260000146
2016-06-13,1.5007928910000135
2016-06-14,8.041984548000071
2016-06-15,48.45012521700043
2016-06-16,80.84459818500072
2016-06-17,9.571094286000086
2016-06-18,4.47406182600004
2016-06-19,3.5112890280000313
2016-06-20,3.001585782000027
2016-06-21,3.058219476000027
2016-06-22,3.34138794600003
2016-06-23,2.690100465000024
2016-06-24,2.2936646070000206
2016-06-25,1.670693973000015
2016-06-26,2.1803972190000196
2016-06-27,2.350298301000021
2016-06-28,2.2936646070000206
2016-06-29,3.256437405000029
2016-06-30,3.3980216400000303
2016-07-01,9.089707887000081
2016-07-02,109.18976203200097
2016-07-03,15.942384861000143
2016-07-04,7.2207959850000645
2016-07-05,6.5695085040000585
2016-07-06,9.514460592000084
2016-07-07,4.6439629080000415
2016-07-08,4.134259662000037
2016-07-09,4.700596602000042
2016-07-10,4.360794438000039
2016-07-11,3.9926754270000355
2016-07-12,4.105942815000037
2016-07-13,4.898814531000044
2016-07-14,5.52178516500005
2016-07-15,4.134259662000037
2016-07-16,4.105942815000037
2016-07-17,19.906743441000177
2016-07-18,9.486143745000085
2016-07-19,6.116438952000054
2016-07-20,4.559012367000041
2016-07-21,3.907724886000035
2016-07-22,4.304160744000038
2016-07-23,6.371290575000057
2016-07-24,4.700596602000042
2016-07-25,3.9643585800000354
2016-07-26,29.930907279000266
2016-07-27,5.493468318000049
2016-07-28,6.65445904500006
2016-07-29,8.070301395000072
2016-07-30,15.206146839000136
2016-07-31,23.587933551000212
2016-08-01,157.8947388720014
2016-08-02,36.302197854000326
2016-08-03,26.419618251000237
2016-08-04,24.89050851300022
2016-08-05,20.21822875800018
2016-08-06,30.497244219000272
2016-08-07,148.72008044400133
2016-08-08,43.55131068600039
2016-08-09,69.09310668000062
2016-08-10,44.457449790000396
2016-08-11,109.21807887900097
2016-08-12,88.23529525200078
2016-08-13,70.11251317200063
2016-08-14,45.3352720470004
2016-08-15,32.08298765100029
2016-08-16,24.380805267000216
2016-08-17,25.82496446400023
2016-08-18,21.973873272000198
2016-08-19,17.78297991600016
2016-08-20,33.159027837000295
2016-08-21,17.72634622200016
2016-08-22,30.29902629000027
2016-08-23,22.5685270590002
2016-08-24,19.00060433700017
2016-08-25,17.216642976000152
2016-08-26,39.61526895300035
2016-08-27,19.283772807000172
2016-08-28,16.395454413000145
2016-08-29,25.51347914700023
2016-08-30,18.717435867000166
2016-08-31,19.425357042000172
2016-09-01,24.947142207000223
2016-09-02,24.60734004300022
2016-09-03,16.84852396500015
2016-09-04,15.60258269700014
2016-09-05,14.300007735000127
2016-09-06,17.556445140000157
2016-09-07,12.799214844000113
2016-09-08,18.575851632000166
2016-09-09,17.10337558800015
2016-09-10,16.53703864800015
2016-09-11,24.918825360000223
2016-09-12,21.09605101500019
2016-09-13,17.329910364000156
2016-09-14,14.724760440000132
2016-09-15,10.817035554000096
2016-09-16,9.146341581000081
2016-09-17,9.429510051000085
2016-09-18,9.146341581000081
2016-09-19,7.8720834660000705
2016-09-20,6.937627515000062
2016-09-21,16.67862288300015
2016-09-22,12.827531691000114
2016-09-23,9.372876357000084
2016-09-24,7.503964455000067
2016-09-25,7.730499231000069
2016-09-26,6.512874810000058
2016-09-27,6.088122105000054
2016-09-28,6.880993821000062
2016-09-29,6.512874810000058
2017-05-31,1.7556445140000156
2017-06-01,2.0671298310000186
2017-06-02,1.444159197000013
2017-06-03,1.245941268000011
2017-06-04,1.0760401860000095
2017-06-05,0.8778222570000078
2017-06-06,0.8495054100000076
2017-06-07,1.9538624430000175
2017-06-08,3.7661406510000335
2017-06-09,2.718417312000024
2017-06-10,2.435248842000022
2017-06-11,2.123763525000019
2017-06-12,1.6423771260000146
2017-06-13,1.444159197000013
2017-06-14,1.245941268000011
2017-06-15,1.1043570330000099
2017-06-16,1.1609907270000104
2017-06-17,1.0194064920000092
2017-06-18,1.0760401860000095
2017-06-19,1.7556445140000156
2017-06-20,1.670693973000015
2017-06-21,2.605149924000023
2017-06-22,8.240202477000073
2017-06-23,5.63505255300005
2017-06-24,3.143170017000028
2017-06-25,2.690100465000024
2017-06-26,2.350298301000021
2017-06-27,2.2087140660000197
2017-06-28,2.6334667710000237
2017-06-29,3.2847542520000292
2017-06-30,3.256437405000029
2017-07-01,3.001585782000027
2017-07-02,3.2847542520000292
2017-07-03,3.3980216400000303
2017-07-04,3.1998037110000284
2017-07-05,2.491882536000022
2017-07-06,2.26534776000002
2017-07-07,3.681190110000033
2017-07-08,4.190893356000037
2017-07-09,2.350298301000021
2017-07-10,3.5112890280000313
2017-07-11,30.752095842000276
2017-07-12,29.449520880000264
2017-07-13,8.041984548000071
2017-07-14,4.389111285000039
2017-07-15,3.6245564160000323
2017-07-16,3.256437405000029
2017-07-17,3.34138794600003
2017-07-18,7.645548690000068
2017-07-19,3.7661406510000335
2017-07-20,4.049309121000036
2017-07-21,19.453673889000175
2017-07-22,53.26398920700048
2017-07-23,49.52616540300044
2017-07-24,18.689119020000167
2017-07-25,24.52238950200022
2017-07-26,26.079816087000232
2017-07-27,20.18991191100018
2017-07-28,8.86317311100008
2017-07-29,16.99010820000015
2017-07-30,13.054066467000117
2017-07-31,21.860605884000194
2017-08-01,24.72060743100022
2017-08-02,16.282187025000145
2017-08-03,11.921392587000106
2017-08-04,350.6191995540031
2017-08-05,194.96149159500175
2017-08-06,167.4375163110015
2017-08-07,43.60794438000039
2017-08-08,68.13033388200061
2017-08-09,32.649324591000294
2017-08-10,26.391301404000234
2017-08-11,41.17269553800037
2017-08-12,30.667145301000275
2017-08-13,102.33708505800091
2017-08-14,46.55289646800041
2017-08-15,22.5118933650002
2017-08-16,14.186740347000127
2017-08-17,13.903571877000124
2017-08-18,13.36555178400012
2017-08-19,78.3810324960007
2017-08-20,37.604772816000335
2017-08-21,58.89904176000053
2017-08-22,27.86377744800025
2017-08-23,33.7819984710003
2017-08-24,41.25764607900037
2017-08-25,82.43034161700074
2017-08-26,34.68813757500031
2017-08-27,28.31684700000025
2017-08-28,24.86219166600022
2017-08-29,23.30476508100021
2017-08-30,21.520803720000192
2017-08-31,33.6970479300003
2017-09-01,36.330514701000325
2017-09-02,35.56595983200032
2017-09-03,27.07090573200024
2017-09-04,23.276448234000206
2017-09-05,20.501397228000183
2017-09-06,23.67288409200021
2017-09-07,25.060409595000223
2017-09-08,20.586347769000184
2017-09-09,17.556445140000157
2017-09-10,15.942384861000143
2017-09-11,14.016839265000126
2017-09-12,12.459412680000112
2017-09-13,11.411689341000102
2017-09-14,10.16574807300009
2017-09-15,9.146341581000081
2017-09-16,8.381786712000075
2017-09-17,8.381786712000075
2017-09-18,7.617231843000068
2017-09-19,6.937627515000062
2017-09-20,6.512874810000058
2017-09-21,6.088122105000054
2017-09-22,12.855848538000116
2017-09-23,36.01902938400032
2017-09-24,25.485162300000226
2017-09-25,17.188326129000153
2017-09-26,13.47881917200012
2017-09-27,10.901986095000098
2017-09-28,9.967530144000088
2017-09-29,10.22238176700009
2018-05-31,0.22653477600000202
2018-06-01,0.22653477600000202
2018-06-02,0.2831684700000025
2018-06-03,0.2548516230000023
2018-06-04,0.22653477600000202
2018-06-05,0.36811901100000327
2018-06-06,0.36811901100000327
2018-06-07,0.2831684700000025
2018-06-08,0.31148531700000276
2018-06-09,0.7645548690000068
2018-06-10,1.0477233390000094
2018-06-11,1.5007928910000135
2018-06-12,1.0194064920000092
2018-06-13,0.5946537870000053
2018-06-14,0.2831684700000025
2018-06-15,0.339802164000003
2018-06-16,1.0477233390000094
2018-06-17,1.8405950550000165
2018-06-18,2.0954466780000187
2018-06-19,1.444159197000013
