,kahu,date,discharge,arki,3day_arki,kahu,3day_kahu,90day_kahu
270,4.8,2012-08-23,54.42497993400048,17.0,45.93333333333334,4.8,11.233333333333333,8.053333333333333
271,28.0,2012-08-24,149.65453639500134,31.0,49.46666666666667,28.0,17.099999999999998,8.364444444444445
272,18.5,2012-08-25,298.7710526970027,56.0,34.666666666666664,18.5,17.099999999999998,8.57
273,24.3,2012-08-26,79.14558736500071,31.0,39.333333333333336,24.3,23.600000000000005,8.84
274,4.0,2012-08-27,72.91588102500066,21.4,36.13333333333333,4.0,15.6,8.884444444444444
275,3.0,2012-08-28,50.828740365000456,10.4,20.933333333333334,3.0,10.433333333333334,8.917777777777777
276,0.0,2012-08-29,50.40398766000045,2.0,11.266666666666666,0.0,2.333333333333333,8.917777777777777
277,0.0,2012-08-30,40.01170481100036,0.0,4.133333333333334,0.0,1.0,8.917777777777777
278,7.3,2012-08-31,37.831307592000336,5.0,2.333333333333333,7.3,2.433333333333333,8.998888888888889
279,0.0,2012-09-01,27.21248996700024,0.0,1.6666666666666667,0.0,2.433333333333333,8.998888888888889
280,0.0,2012-09-02,23.248131387000207,0.0,1.6666666666666667,0.0,2.433333333333333,8.998888888888889
281,1.2,2012-09-03,36.585366324000326,0.0,0.0,1.2,0.3999999999999999,9.012222222222222
282,12.5,2012-09-04,27.58060897800025,17.0,5.666666666666667,12.5,4.566666666666666,9.045555555555556
283,1.2,2012-09-05,27.83546060100025,2.2,6.4,1.2,4.966666666666666,9.05888888888889
284,0.0,2012-09-06,22.5685270590002,0.0,6.4,0.0,4.566666666666666,9.05888888888889
285,0.0,2012-09-07,24.918825360000223,0.0,0.7333333333333334,0.0,0.3999999999999999,9.05888888888889
286,18.5,2012-09-08,33.9235827060003,0.0,0.0,18.5,6.166666666666667,9.264444444444443
287,0.0,2012-09-09,27.07090573200024,13.8,4.6000000000000005,0.0,6.166666666666667,9.264444444444443
288,0.0,2012-09-10,23.58793355100021,20.0,11.266666666666666,0.0,6.166666666666667,9.264444444444443
289,0.0,2012-09-11,20.13327821700018,0.0,11.266666666666666,0.0,0.0,9.264444444444443
290,0.5,2012-09-12,30.27070944300027,1.8,7.266666666666667,0.5,0.1666666666666666,9.27
291,0.0,2012-09-13,30.72377899500028,5.4,2.4,0.0,0.1666666666666666,9.27
292,12.8,2012-09-14,24.86219166600022,2.9,3.3666666666666667,12.8,4.433333333333334,9.412222222222224
293,1.8,2012-09-15,23.106547152000207,1.1,3.133333333333333,1.8,4.866666666666667,9.432222222222222
294,0.0,2012-09-16,22.681794447000204,0.0,1.3333333333333333,0.0,4.866666666666667,9.432222222222222
295,10.0,2012-09-17,44.2875487080004,6.4,2.5,10.0,3.9333333333333336,9.543333333333331
296,34.5,2012-09-18,169.75949776500153,4.4,3.6,34.5,14.833333333333334,9.926666666666666
297,30.0,2012-09-19,70.96201858200064,110.2,40.333333333333336,30.0,24.83333333333333,10.26
298,0.0,2012-09-20,45.703391058000406,0.0,38.2,0.0,21.5,10.26
299,0.0,2012-09-21,30.667145301000275,0.0,36.73333333333333,0.0,10.0,10.26
300,5.0,2013-06-04,0.538,9.0,3.0,5.0,1.6666666666666667,0.8666666666666667
301,0.0,2013-06-05,0.538,0.0,3.0,0.0,1.6666666666666667,0.8666666666666667
302,0.0,2013-06-06,0.453,0.0,3.0,0.0,1.6666666666666667,0.8666666666666667
303,0.0,2013-06-07,0.453,0.0,0.0,0.0,0.0,0.8666666666666667
304,0.0,2013-06-08,0.453,0.0,0.0,0.0,0.0,0.8666666666666667
305,0.0,2013-06-09,0.368,0.0,0.0,0.0,0.0,0.8666666666666667
306,0.0,2013-06-10,0.368,0.0,0.0,0.0,0.0,0.8666666666666667
307,2.8,2013-06-12,1.881777778,70.4,23.46666666666667,2.8,0.9333333333333332,0.8033333333333333
308,0.0,2013-06-13,2.463777778,0.0,23.46666666666667,0.0,0.9333333333333332,0.72
309,68.0,2013-06-14,21.92611111,72.7,47.70000000000001,68.0,23.6,1.4755555555555555
310,47.0,2013-06-15,64.46244444,80.5,51.06666666666666,47.0,38.333333333333336,1.9977777777777777
311,41.5,2013-06-16,24.53288889,43.75,65.64999999999999,41.5,52.16666666666666,2.458888888888889
312,0.4,2013-06-17,11.27155556,60.4,61.55,0.4,29.633333333333336,2.4633333333333334
313,11.5,2013-06-18,9.232333333,8.2,37.45,11.5,17.8,2.591111111111111
314,0.0,2013-06-19,8.807444444,0.0,22.866666666666664,0.0,3.966666666666667,2.591111111111111
315,0.0,2013-06-20,4.886888889,0.0,2.733333333333333,0.0,3.8333333333333335,2.591111111111111
316,0.5,2013-06-24,3.455,10.1,3.3666666666666667,0.5,0.1666666666666666,2.2944444444444443
317,0.0,2013-06-25,3.455,21.8,10.633333333333333,0.0,0.1666666666666666,2.2944444444444443
318,17.5,2013-06-26,79.83733333,47.6,26.5,17.5,6.0,2.488888888888889
319,5.5,2013-06-27,30.68011111,30.2,33.2,5.5,7.666666666666667,2.55
320,39.0,2013-06-28,46.59877778,16.4,31.40000000000001,39.0,20.666666666666668,2.9833333333333334
321,0.0,2013-06-29,16.794,4.2,16.933333333333334,0.0,14.833333333333334,2.9833333333333334
322,5.2,2013-06-30,16.624,0.0,6.866666666666668,5.2,14.733333333333334,3.041111111111111
323,0.0,2013-07-01,12.461,0.0,1.4000000000000024,0.0,1.7333333333333334,3.041111111111111
324,0.0,2013-07-02,9.147,0.0,2.3684757858670005e-15,0.0,1.7333333333333334,3.041111111111111
325,19.0,2013-07-03,21.77488889,53.2,17.733333333333338,19.0,6.333333333333333,3.252222222222222
326,0.0,2013-07-04,8.383,0.0,17.733333333333338,0.0,6.333333333333333,3.252222222222222
327,0.0,2013-07-05,6.514,0.0,17.733333333333338,0.0,6.333333333333333,3.252222222222222
328,0.5,2013-07-06,5.664,2.4,0.8000000000000024,0.5,0.1666666666666666,3.2577777777777777
329,23.5,2013-07-07,6.702444444,0.0,0.8000000000000024,23.5,8.0,3.5188888888888887
330,0.0,2013-07-08,21.25888889,11.2,4.533333333333336,0.0,8.0,3.5188888888888887
331,19.2,2013-07-09,18.408,27.6,12.933333333333335,19.2,14.233333333333334,3.732222222222222
332,6.5,2013-07-10,13.68833333,16.8,18.53333333333333,6.5,8.566666666666666,3.804444444444444
333,14.0,2013-07-11,7.618,3.4,15.933333333333335,14.0,13.233333333333334,3.96
334,0.0,2013-07-12,6.089,0.0,6.733333333333335,0.0,6.833333333333333,3.96
335,1.0,2013-07-13,5.830888889,0.0,1.1333333333333355,1.0,5.0,3.971111111111111
336,1.0,2013-07-14,4.673,0.0,2.3684757858670005e-15,1.0,0.6666666666666666,3.982222222222222
337,15.5,2013-07-15,53.31328889,34.0,11.333333333333336,15.5,5.833333333333333,4.154444444444445
338,36.0,2013-07-16,23.965,3.2,12.400000000000004,36.0,17.5,4.554444444444444
339,32.5,2013-07-17,20.85933333,24.4,20.53333333333333,32.5,28.0,4.915555555555556
340,0.0,2013-07-18,8.043,0.0,9.2,0.0,22.83333333333333,4.915555555555556
341,0.0,2013-07-19,35.26177778,0.0,8.133333333333335,0.0,10.833333333333334,4.915555555555556
342,21.9,2013-07-20,10.932,0.0,2.3684757858670005e-15,21.9,7.3,5.158888888888889
343,0.6,2013-07-21,15.01,0.0,2.3684757858670005e-15,0.6,7.5,5.165555555555556
344,2.4,2013-07-22,16.93233333,0.0,2.3684757858670005e-15,2.4,8.299999999999999,5.192222222222222
345,0.0,2013-07-23,16.794,0.0,2.3684757858670005e-15,0.0,1.0,5.192222222222222
346,0.0,2013-07-24,12.34744444,0.0,2.3684757858670005e-15,0.0,0.7999999999999999,5.192222222222222
347,0.8,2013-07-25,13.99,0.0,2.3684757858670005e-15,0.8,0.2666666666666666,5.201111111111112
348,0.0,2013-07-26,10.167,0.0,2.3684757858670005e-15,0.0,0.2666666666666666,5.2
349,3.0,2013-07-27,10.02555556,0.0,2.3684757858670005e-15,3.0,1.2666666666666666,5.233333333333333
350,0.0,2013-07-28,11.61122222,0.0,2.3684757858670005e-15,0.0,1.0,5.233333333333333
351,8.0,2013-07-29,8.892333333,0.0,2.3684757858670005e-15,8.0,3.6666666666666665,5.322222222222222
352,0.0,2013-07-30,9.912222222,0.0,2.3684757858670005e-15,0.0,2.6666666666666665,5.322222222222222
353,0.0,2013-07-31,7.618,0.0,2.3684757858670005e-15,0.0,2.6666666666666665,5.322222222222222
354,4.5,2013-08-01,10.167,0.0,2.3684757858670005e-15,4.5,1.5,5.372222222222222
355,0.9,2013-08-02,8.128,0.0,2.3684757858670005e-15,0.9,1.8,5.382222222222222
356,0.0,2013-08-03,7.646333333,0.0,2.3684757858670005e-15,0.0,1.8,5.382222222222222
357,19.8,2013-08-04,10.28033333,0.0,2.3684757858670005e-15,19.8,6.900000000000001,5.602222222222222
358,0.0,2013-08-05,8.383,0.0,2.3684757858670005e-15,0.0,6.6000000000000005,5.602222222222222
359,0.0,2013-08-06,11.44133333,0.0,2.3684757858670005e-15,0.0,6.6000000000000005,5.602222222222222
360,3.0,2013-08-07,16.70877778,11.4,3.8000000000000025,3.0,1.0,5.635555555555555
361,31.9,2013-08-08,81.20588889,23.4,11.6,31.9,11.633333333333333,5.99
362,46.0,2013-08-09,97.49622222,0.0,11.6,46.0,26.96666666666667,6.501111111111111
363,1.5,2013-08-10,25.80244444,0.0,7.800000000000002,1.5,26.46666666666667,6.413333333333334
364,0.9,2013-08-11,23.69422222,0.0,2.3684757858670005e-15,0.9,16.133333333333333,6.413333333333334
365,0.8,2013-08-12,68.08111111,13.6,4.533333333333336,0.8,1.0666666666666669,6.422222222222223
366,0.0,2013-08-13,18.153,0.0,4.533333333333336,0.0,0.5666666666666668,6.422222222222223
367,0.6,2013-08-14,18.11822222,0.0,4.533333333333336,0.6,0.4666666666666666,6.428888888888889
368,19.2,2013-08-15,16.52688889,4.2,1.4000000000000024,19.2,6.6000000000000005,6.642222222222223
369,5.5,2013-08-16,13.14033333,8.2,4.133333333333336,5.5,8.433333333333334,6.703333333333334
370,12.2,2013-08-17,17.93577778,20.0,10.800000000000002,12.2,12.3,6.838888888888889
371,0.2,2013-08-18,14.245,0.0,9.400000000000002,0.2,5.966666666666666,6.841111111111112
372,0.7,2013-08-19,20.57911111,6.4,8.800000000000002,0.7,4.366666666666666,6.848888888888888
373,0.0,2013-08-20,32.87011111,0.0,2.133333333333336,0.0,0.3,6.848888888888888
374,32.4,2013-08-21,26.62066667,10.4,5.600000000000002,32.4,11.033333333333331,7.20888888888889
375,0.0,2013-08-22,33.32355556,28.4,12.933333333333335,0.0,10.8,7.20888888888889
376,0.0,2013-08-23,24.19777778,0.0,12.933333333333335,0.0,10.8,7.20888888888889
377,0.0,2013-08-24,19.44633333,0.0,9.466666666666669,0.0,0.0,7.20888888888889
378,7.5,2013-08-25,18.408,0.0,2.3684757858670005e-15,7.5,2.5,7.258888888888889
379,0.0,2013-08-26,13.99,0.0,2.3684757858670005e-15,0.0,2.5,7.076666666666668
380,0.0,2013-08-27,12.461,0.0,2.3684757858670005e-15,0.0,2.5,7.076666666666668
381,0.0,2013-08-28,10.932,0.0,2.3684757858670005e-15,0.0,0.0,7.076666666666668
382,0.0,2013-08-29,29.95495652,15.6,5.200000000000002,0.0,0.0,7.076666666666668
383,3.8,2013-08-30,14.11383333,0.0,5.200000000000002,3.8,1.2666666666666666,7.11888888888889
384,0.0,2013-08-31,31.06141667,0.0,5.200000000000002,0.0,1.2666666666666666,7.11888888888889
385,2.2,2013-09-01,13.74266667,0.0,2.3684757858670005e-15,2.2,2.0,7.143333333333334
386,1.0,2013-09-02,10.27316667,0.0,2.3684757858670005e-15,1.0,1.0666666666666669,7.09888888888889
387,0.3,2013-09-03,8.765,0.0,2.3684757858670005e-15,0.3,1.1666666666666667,7.102222222222223
388,0.0,2013-09-04,7.476333333,0.0,2.3684757858670005e-15,0.0,0.4333333333333333,7.102222222222223
389,0.0,2013-09-05,6.938,0.0,2.3684757858670005e-15,0.0,0.0999999999999999,7.102222222222223
390,0.8,2013-09-06,6.514,0.0,2.3684757858670005e-15,0.8,0.2666666666666666,7.111111111111111
391,0.0,2013-09-07,6.035875,0.0,2.3684757858670005e-15,0.0,0.2666666666666666,7.111111111111111
392,20.0,2013-09-08,17.34016667,0.0,2.3684757858670005e-15,20.0,6.933333333333334,7.333333333333333
393,13.4,2013-09-09,7.8645,33.0,11.000000000000002,13.4,11.133333333333333,7.482222222222223
394,0.0,2013-09-10,5.787958333,0.0,11.000000000000002,0.0,11.133333333333333,7.451111111111111
395,0.0,2013-09-11,5.145166667,0.0,11.000000000000002,0.0,4.466666666666667,7.451111111111111
396,0.0,2013-09-12,8.827,0.0,2.3684757858670005e-15,0.0,0.0,6.695555555555556
397,6.5,2013-09-13,5.7585,0.0,2.3684757858670005e-15,6.5,2.1666666666666665,6.245555555555556
398,0.0,2013-09-14,4.867791667,0.0,2.3684757858670005e-15,0.0,2.1666666666666665,5.7844444444444445
399,0.0,2013-09-15,4.969125,0.0,2.3684757858670005e-15,0.0,2.1666666666666665,5.78
400,6.0,2013-09-16,5.849,0.0,2.3684757858670005e-15,6.0,2.0,5.718888888888889
401,0.0,2013-09-17,5.286666667,0.0,2.3684757858670005e-15,0.0,2.0,5.718888888888889
402,0.0,2013-09-18,4.708416667,0.0,2.3684757858670005e-15,0.0,2.0,5.718888888888889
403,0.0,2013-09-19,4.418,0.0,2.3684757858670005e-15,0.0,0.0,5.718888888888889
404,0.0,2013-09-20,4.418,0.0,2.3684757858670005e-15,0.0,0.0,5.718888888888889
405,0.0,2013-09-21,4.86325,15.2,5.066666666666669,0.0,0.0,5.718888888888889
406,0.0,2013-09-22,4.99175,4.2,6.466666666666669,0.0,0.0,5.713333333333334
407,0.0,2013-09-23,4.418,0.0,6.466666666666669,0.0,0.0,5.713333333333334
408,0.0,2013-09-24,4.838,0.0,1.4000000000000024,0.0,0.0,5.518888888888889
409,0.0,2013-09-25,5.027166667,0.0,2.3684757858670005e-15,0.0,0.0,5.457777777777777
410,0.0,2013-09-26,4.43925,0.0,2.3684757858670005e-15,0.0,0.0,5.024444444444445
411,0.0,2013-09-27,4.248,0.0,2.3684757858670005e-15,0.0,0.0,5.024444444444445
412,6.8,2013-09-28,14.26066667,7.2,2.4000000000000026,6.8,2.2666666666666666,5.042222222222223
413,0.0,2013-09-29,5.003555556,0.0,2.4000000000000026,0.0,2.2666666666666666,5.042222222222223
414,0.0,2013-09-30,4.248,0.0,2.4000000000000026,0.0,2.2666666666666666,5.042222222222223
415,6.1,2014-06-01,1.104,0.0,3.1333333333333324,6.1,2.833333333333333,1.6688888888888889
416,5.4,2014-06-02,1.274,36.4,15.266666666666666,5.4,4.633333333333334,1.728888888888889
417,0.0,2014-06-03,1.274,0.0,12.133333333333333,0.0,3.8333333333333335,1.728888888888889
418,0.0,2014-06-04,1.274,0.0,12.133333333333333,0.0,1.8,1.712222222222222
419,0.0,2014-06-05,1.104,0.0,0.0,0.0,0.0,1.712222222222222
420,0.0,2014-06-06,1.104,0.0,0.0,0.0,0.0,1.712222222222222
421,0.0,2014-06-07,1.02,0.0,0.0,0.0,0.0,1.712222222222222
422,0.0,2014-06-08,1.02,0.0,0.0,0.0,0.0,1.712222222222222
423,0.0,2014-06-09,0.906,0.0,0.0,0.0,0.0,1.6455555555555554
424,0.0,2014-06-10,0.821,0.0,0.0,0.0,0.0,1.6255555555555554
425,0.0,2014-06-11,0.736,0.0,0.0,0.0,0.0,1.6255555555555554
426,0.0,2014-06-12,0.736,0.0,0.0,0.0,0.0,1.6255555555555554
427,0.0,2014-06-13,0.623,0.0,0.0,0.0,0.0,1.6255555555555554
428,5.0,2014-06-14,0.736,0.0,0.0,5.0,1.6666666666666667,1.681111111111111
429,0.0,2014-06-15,0.969333333,20.4,6.8,0.0,1.6666666666666667,1.681111111111111
430,16.5,2014-06-16,145.0801111,30.6,17.0,16.5,7.166666666666667,1.653333333333333
431,0.5,2014-06-17,3.651333333,0.0,17.0,0.5,5.666666666666667,1.6588888888888886
432,0.0,2014-06-18,2.473444444,0.0,10.2,0.0,5.666666666666667,1.6588888888888886
433,1.9,2014-06-19,2.152,0.0,0.0,1.9,0.7999999999999999,1.68
434,0.0,2014-06-20,1.812,0.0,0.0,0.0,0.6333333333333333,1.68
435,10.2,2014-06-21,2.36,16.1,5.366666666666667,10.2,4.033333333333333,1.793333333333333
436,0.2,2014-06-22,2.114222222,0.0,5.366666666666667,0.2,3.4666666666666663,1.7522222222222223
437,0.0,2014-06-23,1.812,0.0,5.366666666666667,0.0,3.4666666666666663,1.6611111111111112
438,0.0,2014-06-24,1.671,0.0,0.0,0.0,0.0666666666666666,1.6611111111111112
439,10.0,2014-06-25,4.540777778,31.1,10.366666666666667,10.0,3.333333333333333,1.772222222222222
440,0.0,2014-06-26,2.379,0.0,10.366666666666667,0.0,3.333333333333333,1.77
441,0.0,2014-06-27,1.982,0.0,10.366666666666667,0.0,3.333333333333333,1.7544444444444445
442,14.5,2014-06-28,1.812,0.0,0.0,14.5,4.833333333333333,1.915555555555556
443,23.2,2014-06-29,23.474,0.0,0.0,23.2,12.566666666666668,2.1733333333333333
444,0.0,2014-06-30,3.039444444,0.0,0.0,0.0,12.566666666666668,2.1733333333333333
445,13.2,2014-07-01,2.492333333,31.8,10.6,13.2,12.133333333333333,2.3200000000000003
446,70.5,2014-07-02,83.55655556,42.8,24.866666666666664,70.5,27.9,2.9655555555555555
447,0.9,2014-07-03,16.02933333,6.4,27.0,0.9,28.200000000000003,2.975555555555556
448,25.8,2014-07-04,4.474666667,0.0,16.4,25.8,32.4,3.262222222222222
449,0.3,2014-07-05,5.852888889,0.0,2.1333333333333333,0.3,9.0,3.2655555555555558
450,0.0,2014-07-06,3.115,0.0,0.0,0.0,8.700000000000001,3.183333333333333
451,0.0,2014-07-07,2.379,0.0,0.0,0.0,0.0999999999999999,3.1
452,0.0,2014-07-08,1.812,0.0,0.0,0.0,0.0,3.1
453,21.8,2014-07-09,3.385888889,18.0,6.0,21.8,7.266666666666667,3.3422222222222224
454,0.2,2014-07-10,1.671,0.0,6.0,0.2,7.333333333333333,3.344444444444445
455,0.0,2014-07-11,2.152,0.0,6.0,0.0,7.333333333333333,3.344444444444445
456,0.0,2014-07-12,1.812,0.0,0.0,0.0,0.0666666666666666,3.304444444444444
457,0.0,2014-07-13,1.812,0.0,0.0,0.0,0.0,3.284444444444444
458,29.2,2014-07-14,6.916555556,70.2,23.4,29.2,9.733333333333333,3.6088888888888886
459,0.0,2014-07-15,4.323555556,0.0,23.4,0.0,9.733333333333333,3.6088888888888886
460,0.0,2014-07-16,3.285,0.0,23.4,0.0,9.733333333333333,3.577777777777777
461,9.5,2014-07-17,3.697333333,0.0,0.0,9.5,3.1666666666666665,3.674444444444444
462,13.8,2014-07-18,13.56511111,8.2,2.733333333333333,13.8,7.766666666666667,3.63
463,4.5,2014-07-19,46.47644444,21.8,10.0,4.5,9.266666666666667,3.68
464,2.5,2014-07-20,32.31644444,0.0,10.0,2.5,6.933333333333334,3.707777777777778
465,3.2,2014-07-21,20.705,10.4,10.733333333333334,3.2,3.4,3.743333333333333
466,0.0,2014-07-22,15.46288889,0.0,3.466666666666667,0.0,1.9,3.743333333333333
467,0.0,2014-07-23,17.32244444,0.0,3.466666666666667,0.0,1.0666666666666669,3.743333333333333
468,11.0,2014-07-24,11.27155556,3.6,1.2,11.0,3.6666666666666665,3.8655555555555554
469,1.0,2014-07-25,9.147,7.8,3.8,1.0,4.0,3.8766666666666665
470,2.0,2014-07-26,10.167,0.0,3.8,2.0,4.666666666666667,3.8988888888888886
471,1.8,2014-07-27,25.31955556,0.0,2.6,1.8,1.6,3.9188888888888886
472,9.2,2014-07-28,16.794,6.2,2.0666666666666664,9.2,4.333333333333333,4.021111111111111
473,22.0,2014-07-29,31.70244444,0.0,2.0666666666666664,22.0,11.0,4.265555555555555
474,15.5,2014-07-30,21.74355556,10.2,5.466666666666666,15.5,15.566666666666668,4.437777777777778
475,0.0,2014-07-31,21.24,0.0,3.4,0.0,12.5,4.437777777777778
476,0.0,2014-08-01,18.18155556,0.0,3.4,0.0,5.166666666666667,4.437777777777778
477,4.5,2014-08-02,13.25355556,5.4,1.8,4.5,1.5,4.487777777777778
478,0.0,2014-08-03,11.44133333,0.0,1.8,0.0,1.5,4.265555555555555
479,4.0,2014-08-04,9.147,0.0,1.8,4.0,2.833333333333333,4.31
480,10.0,2014-08-05,11.951,0.0,0.0,10.0,4.666666666666667,4.421111111111111
481,0.0,2014-08-06,12.54566667,0.0,0.0,0.0,4.666666666666667,4.421111111111111
482,15.5,2014-08-07,50.43488889,9.4,3.1333333333333333,15.5,8.5,4.593333333333333
483,0.0,2014-08-08,13.93344444,0.0,3.1333333333333333,0.0,5.166666666666667,4.593333333333333
484,20.7,2014-08-09,23.09644444,0.0,3.1333333333333333,20.7,12.066666666666668,4.823333333333333
485,0.5,2014-08-10,16.454,0.0,0.0,0.5,7.066666666666666,4.743333333333334
486,0.0,2014-08-11,14.755,0.0,0.0,0.0,7.066666666666666,4.671111111111111
487,0.0,2014-08-12,12.121,0.0,0.0,0.0,0.1666666666666666,4.551111111111111
488,0.0,2014-08-13,9.996888889,0.0,0.0,0.0,0.0,4.551111111111111
489,40.8,2014-08-14,30.44411111,26.4,8.799999999999999,40.8,13.6,5.004444444444444
490,129.2,2014-08-15,88.61333333,22.6,16.333333333333332,129.2,56.66666666666666,6.44
491,24.7,2014-08-16,136.1686667,60.4,36.46666666666667,24.7,64.89999999999999,6.714444444444444
492,0.0,2014-08-17,77.08511111,0.0,27.666666666666668,0.0,51.29999999999999,6.714444444444444
493,0.0,2014-08-18,39.93133333,0.0,20.133333333333333,0.0,8.233333333333333,6.714444444444444
494,0.0,2014-08-19,27.47044444,0.0,0.0,0.0,0.0,6.714444444444444
495,0.0,2014-08-20,19.16333333,0.0,0.0,0.0,0.0,6.714444444444444
496,0.0,2014-08-21,16.794,0.0,0.0,0.0,0.0,6.714444444444444
497,0.0,2014-08-22,15.01,0.0,0.0,0.0,0.0,6.707777777777777
498,0.0,2014-08-23,12.461,0.0,0.0,0.0,0.0,6.707777777777777
499,0.0,2014-08-24,10.167,0.0,0.0,0.0,0.0,6.707777777777777
500,0.0,2014-08-25,8.383,0.0,0.0,0.0,0.0,6.707777777777777
501,1.4,2014-08-26,7.618,0.0,0.0,1.4,0.4666666666666666,6.723333333333334
502,0.0,2014-08-27,7.618,0.0,0.0,0.0,0.4666666666666666,6.723333333333334
503,0.0,2014-08-28,6.938,0.0,0.0,0.0,0.4666666666666666,6.723333333333334
504,0.0,2014-08-29,6.938,0.0,0.0,0.0,0.0,6.696666666666667
505,3.5,2014-08-30,7.806888889,0.0,0.0,3.5,1.1666666666666667,6.667777777777778
506,0.0,2014-08-31,6.514,0.0,0.0,0.0,1.1666666666666667,6.607777777777779
507,0.5,2014-09-01,6.514,0.0,0.0,0.5,1.3333333333333333,6.613333333333334
508,3.5,2014-09-02,8.297777778,7.6,2.533333333333333,3.5,1.3333333333333333,6.652222222222223
509,1.4,2014-09-03,7.618,4.4,4.0,1.4,1.8,6.667777777777778
510,0.7,2014-09-04,6.938,0.0,4.0,0.7,1.8666666666666665,6.675555555555556
511,0.7,2014-09-05,6.655333333,0.0,1.4666666666666668,0.7,0.9333333333333332,6.683333333333334
512,24.4,2014-09-06,53.77644444,49.4,16.466666666666665,24.4,8.6,6.954444444444444
513,3.5,2014-09-07,44.08466667,12.4,20.6,3.5,9.533333333333331,6.993333333333333
514,9.5,2014-09-08,17.16188889,0.0,20.6,9.5,12.466666666666669,7.098888888888888
515,25.0,2014-09-09,15.66111111,4.2,5.533333333333334,25.0,12.666666666666666,7.376666666666666
516,0.0,2014-09-10,10.932,0.0,1.4,0.0,11.5,7.376666666666666
517,0.0,2014-09-11,9.147,0.0,1.4,0.0,8.333333333333334,7.376666666666666
518,0.0,2014-09-15,8.892333333,10.4,3.466666666666667,0.0,0.0,7.132222222222222
519,0.0,2014-09-16,6.938,0.0,3.466666666666667,0.0,0.0,7.132222222222222
520,0.0,2014-09-17,6.514,0.0,3.466666666666667,0.0,0.0,7.111111111111111
521,0.5,2014-09-21,8.088133333,12.2,4.066666666666666,0.5,0.1666666666666666,7.001111111111111
522,0.0,2014-09-22,5.805666667,0.0,4.066666666666666,0.0,0.1666666666666666,7.001111111111111
523,0.0,2014-09-23,5.098,0.0,4.066666666666666,0.0,0.1666666666666666,6.890000000000001
524,6.2,2014-09-25,5.069666667,0.0,0.0,6.2,2.066666666666667,6.95888888888889
525,0.0,2014-09-26,4.673,0.0,0.0,0.0,2.066666666666667,6.797777777777778
526,0.0,2014-09-27,4.418,0.0,0.0,0.0,2.066666666666667,6.54
527,0.5,2014-09-29,4.758,0.0,0.0,0.5,0.1666666666666666,6.398888888888889
528,0.0,2014-09-30,4.248,0.0,0.0,0.0,0.1666666666666666,5.615555555555555
529,0.6,2015-06-01,1.473,0.0,0.0,0.6,0.1999999999999999,1.9
530,0.0,2015-06-02,1.473,0.0,0.0,0.0,0.1999999999999999,1.6222222222222222
531,0.8,2015-06-03,1.671,0.0,0.0,0.8,0.4666666666666666,1.6311111111111112
532,0.0,2015-06-04,1.671,0.0,0.0,0.0,0.2666666666666666,1.538888888888889
533,8.0,2015-06-05,2.309555556,0.0,0.0,8.0,2.9333333333333336,1.6277777777777778
534,4.2,2015-06-06,1.982,0.0,0.0,4.2,4.066666666666666,1.6688888888888889
535,0.0,2015-06-07,1.812,0.0,0.0,0.0,4.066666666666666,1.4977777777777777
536,0.0,2015-06-08,1.812,0.0,0.0,0.0,1.4000000000000004,1.4977777777777777
537,0.0,2015-06-09,1.671,0.0,0.0,0.0,2.96059473233375e-16,1.4977777777777777
538,0.0,2015-06-10,1.671,0.0,0.0,0.0,2.96059473233375e-16,1.4977777777777777
539,9.0,2015-06-11,1.558,0.0,0.0,9.0,3.0,1.5977777777777775
540,0.0,2015-06-12,1.558,0.0,0.0,0.0,3.0,1.5977777777777775
541,0.0,2015-06-13,1.473,0.0,0.0,0.0,3.0,1.5355555555555551
542,1.4,2015-06-14,1.473,0.0,0.0,1.4,0.4666666666666666,1.4211111111111112
543,0.0,2015-06-15,1.473,3.2,1.0666666666666669,0.0,0.4666666666666666,1.2766666666666668
544,0.0,2015-06-16,1.906444444,0.0,1.0666666666666669,0.0,0.4666666666666666,1.2766666666666668
545,0.0,2015-06-17,1.671,0.0,1.0666666666666669,0.0,0.0,1.2766666666666668
546,26.5,2015-06-20,15.91555556,37.4,12.466666666666669,26.5,8.833333333333334,1.5711111111111111
547,0.0,2015-06-21,6.938,13.6,17.0,0.0,8.833333333333334,1.5711111111111111
548,0.0,2015-06-22,3.964666667,0.0,17.0,0.0,8.833333333333334,1.5711111111111111
549,0.0,2015-06-23,3.682,0.0,4.533333333333333,0.0,0.0,1.5711111111111111
550,0.0,2015-06-24,4.940111111,0.0,0.0,0.0,0.0,1.5711111111111111
551,36.5,2015-06-25,6.372333333,13.4,4.466666666666667,36.5,12.166666666666666,1.9766666666666668
552,0.0,2015-06-26,4.673,0.0,4.466666666666667,0.0,12.166666666666666,1.9766666666666668
553,0.0,2015-06-27,3.303888889,0.0,4.466666666666667,0.0,12.166666666666666,1.9711111111111117
554,0.0,2015-06-28,3.115,0.0,0.0,0.0,0.0,1.8988888888888888
555,18.5,2015-06-30,3.115,4.2,1.4,18.5,6.166666666666667,2.0733333333333333
556,0.0,2015-07-01,2.945,17.2,7.133333333333333,0.0,6.166666666666667,1.9177777777777776
557,0.0,2015-07-02,2.719,0.0,7.133333333333333,0.0,6.166666666666667,1.897777777777778
558,0.0,2015-07-03,2.329,0.0,5.733333333333333,0.0,0.0,1.897777777777778
